N4,おっしゃる,仰る [五段],"dire, parler (poli)",
N4,おっと,夫,"mari, époux",
N5,おてあらい,お手洗い,toilettes,
N4,おと・ね,音,son (bruit),
N5,おとうさん,お父さん,père (polie),
N5,おとうと,弟,petit-frère,
N5,おとこ,男,homme,
N5,おとこのこ,男の子,garçon,
N4,おとす,落とす [五段],"laisser tomber, faire tomber",
N5,おととい・いっさくじつ,一昨日,avant-hier,
N5,おととし・いっさくねん,一昨年,"l'année avant l'année dernière, il y a 2 ans",
N5,おとな,大人,"adulte, grande personne",
N4,おどり,踊り,danse,
N4,おどる,踊る [五段],danser,
N4,おどろく,驚く [五段],"être surpris, être étonné",
N5,おなか,お腹,"ventre, estomac",
N5,おなじ,同じ,"identique, égal",
N5,おにいさん,お兄さん,grand-frère (polie),
N5,おねえさん,お姉さん,grande-soeur (polie),
N5,おねがいします,お願いします,s'il vous plaît,
N5,おば,伯母・叔母,tante,
N5,おばあさん,お婆さん,grand-mère (polie),
N5,おばさん,伯母さん・叔母さん,tante (polie),
N5,おはようございます,お早う御座います,bonjour (le matin),
N5,おべんとう,お弁当,"bentô, panier-repas japonais",
N5,おぼえる,覚える [一段],se souvenir,
N4,おまたせしました,お待たせしました,désolé pour l'attente,
N5,おまわりさん,お巡りさん,policier (désigné de manière amicale),
N4,おみまい,お見舞い,le faire de prendre des nouvelles de quelqu'un malade,
N4,おみやげ,お土産,"cadeau, souvenir",
N4,おめでとうございます,お目出度うご座います,félicitations,
N5,おもい,重い,"lourd, massif",
N4,おもいだす,思い出す [五段],"se rappeler, se souvenir",
N4,おもう,思う [五段],penser,
N5,おもしろい,面白い,intéressant,
N4,おもちゃ・がんぐ,玩具,jouet,
N4,おもて,表,"face, partie visible (contraire de 裏)",
N4,おや,親,parents,
N5,おやすみなさい,お休みなさい,bonne nuit,
N4,おゆ,お湯,eau chaude,
N5,およぐ,泳ぐ [五段],nager,
N5,おりる,降りる [一段],"descendre (d'une montagne, un bus...)",
N4,おりる,下りる [一段],"descendre (d'une montage, d'un bus...)",
N4,おる,居る [五段],"être (pour quelque chose d'animé), exister",
N4,おる,折る [五段],"plier, rompre, casser",
N4,おれい,お礼,"courtoisie, politesse",
N4,おれる,折れる [一段],"être plié, se rompre, se briser",
N4,オレンジ,,orange (fruit ou couleur),
N4,おわり,終わり,fin,
N5,おわる,終わる [五段],finir,
N5,おんがく,音楽,"musique, mouvement (musique)",
N5,おんな,女,femme,
N5,おんなのこ,女の子,fille,
N4,か,家,"suffixe pour indiquer une propriété, une relation ou une occupation d'une personne (ferme 農, fermier 農家)",
N4,カーテン,,rideau,
N5,かい,回,compteur pour le nombre de fois,
N5,かい,階,compteur pour les étages,
N4,かい,会,"rassemblement, club, association",
N4,かいがん,海岸,"rivage, côte (mer)",
N4,かいぎ,会議,"conférence, réunion, meeting",
N5,がいこく,外国,pays étranger,
N5,がいこくじん,外国人,étranger,
N5,かいしゃ,会社,entreprise,
N4,かいじょう,会場,lieu de réunion,
N5,かいだん,階段,escaliers,
N5,かいもの,買い物,"achats, courses",
N4,かいわ,会話,"conversation, dialogue, discussion",
N5,かう,買う [五段],acheter,
N5,かえす,返す [五段],"retourner, renvoyer quelque chose",
N4,かえり,帰り,retour,
N4,かえる,変える [一段],"changer, varier",
N4,かえる,帰る・返る [五段],"revenir, retourner (à notre point de départ)",
N5,かお,顔,visage,
N4,かがく,科学,science,
N4,かがみ,鏡,miroir,
N5,かかる,掛かる [五段],"prendre (du temps, de l'argent), être accroché, être suspendu, être couvert (par une assurance, un contrat…)",
N5,かぎ,鍵,clé,
N5,かく,書く [五段],écrire,
N5,がくせい,学生,étudiant,
N4,がくぶ,学部,département universitaire,
N5,かげつ,ヶ月・箇月,compteur pour le nombre de mois,
N5,かける,掛ける [一段],"accrocher, porter (des lunettes...), appeler (au téléphone), prendre, dépenser (de l'argent, du temps)",
N5,かさ,傘,parapluie,
N4,かざる,飾る [五段],"décorer, orner",
N4,かじ,火事,incendie,
N4,かしこまりました,畏まりました,"bien entendu, bien sûr",
N5,かす,貸す [五段],prêter,
N5,かぜ,風邪,rhume,
N5,かぜ,風,vent,
N5,かぞく,家族,famille,
N4,ガソリン,,essence,
N4,ガソリンスタンド,,station-essence,
N5,かた,方,personne (poli),
N4,かた,方,"manière de, méthode de",
N5,かたかな,片仮名,katakana (un des syllabaires japonais),
N4,かたち,形,"forme, aspect, apparence",
N4,かたづける,片づける [一段],"nettoyer, ranger",
N4,かつ,勝つ [五段],gagner,
N5,がつ,月,mois de l'année,
N4,かっこう,格好,"forme, apparence",
N5,がっこう,学校,école,
N5,かてい,家庭,"famille (sa), maison (sa)",
N5,かど,角,"coin (d'une rue, d'un trottoir…), rebord, bord",
N5,かない,家内,épouse (la nôtre),
N4,かなしい,悲しい,"triste, mélancolique",
N4,かならず,必ず,"certainement, surement, sans aucun doute",
N5,かね,金,"argent, monnaie",
N4,かねもち,金持ち,personne riche,
N4,かのじょ,彼女,"elle, sa (neutre)",
N5,かばん,鞄,"sac, cartable",
N5,かびん,花瓶,vase,
N5,かぶる,被る [五段],"porter quelque chose sur la tête, être recouvert (d'eau, de poussière…), supporter (un défaut, un manque…)",
N4,かべ,壁,"mur, cloison",
N4,かまう,構う [五段],"s'inquiéter, s'occuper de",
N5,かみ,紙,papier,
N4,かむ,噛む [五段],"mordre, machouiller, ronger",
N5,カメラ,,appareil photo,
N4,かよう,通う,"faire des aller-et-retours, faire la navette, fréquenter, aller à (une école, une église...)",
N5,かようび,火曜日,mardi,
N5,からい,辛い,épicé,
N4,ガラス,,verre (matière),
N4,からだ,体,corps,
N5,かりる,借りる [一段],"emprunter, louer",
N5,かるい,軽い,"léger, mineur, peu sérieux",
N4,かれ,彼,"il, son (neutre)",
N4,かれら,彼ら・彼等,"ils, leurs (neutre)",
N5,カレンダー,,calendrier,
N5,かわ,川・河,"rivière, cours d'eau",
N5,かわいい,可愛い,"adorable, mignon",
N4,かわく,渇く [五段],avoir soif,
N4,かわりに,代わりに,à la place de,
N4,かわる,変わる [五段],"changer, se transformer",
N4,かんがえる,考える [一段],"réfléchir, considérer",
N4,かんけい,関係,"relation, rapport, lien",
N4,かんごふ,看護婦,infirmière,
N5,かんじ,漢字,"caractères chinois, kanji",
N4,かんたん,簡単,"facile, simple",
N4,がんばる,頑張る [五段],"faire de son mieux, persévérer",
N5,き,木,"arbre, bois (la matière)",
N4,き,気,"esprit, humeur",
N5,きいろ,黄色,jaune,
N5,きいろい,黄色い,jaune,
N5,きえる,消える [一段],"disparaître, s'éteindre, s'effacer",
N4,きかい,機会,"chance, opportunité",
N5,きく,聞く [五段],"écouter, entendre, demander",
N4,きけん,危険,"dangereux, risqué",
N4,きこえる,聞こえる [一段],être audible,
N4,きしゃ,汽車,train à vapeur,
N4,ぎじゅつ,技術,"compétence, technique",
N4,きせつ,季節,saison,
N4,きそく,規則,"règlement, règlementation",
N5,きた,北,nord,
N5,ギター,,guitare,
N5,きたない,汚い,sale,
N5,きっさ,喫茶,salon de thé,
N5,きっさてん,喫茶店,"salon de thé, café (lieux)",
N5,きって,切手,timbre,
N4,きっと,急度,"sûrement, certainement, sans aucun doute",
N5,きっぷ,切符,"ticket, billet",
N4,きぬ,絹,soie,
N5,きのう,昨日,hier,
N4,きびしい,厳しい,"strict, sévère",
N4,きぶん,気分,"sensation, humeur",
N4,きまる,決まる [五段],"être décidé, être déterminé",
N4,きみ,君,"tu, ton, toi (familier)",
N4,きめる,決める [一段],"décider, déterminer, fixer",
N4,きもち,気持ち,"sensation, sentiment",
N4,きもの,着物,kimono (vêtement traditionnel japonais),
N4,きゃく,客,"client, invité",
N4,きゅう,急,"urgent, soudain",
N5,きゅう・く,九,neuf,
N4,きゅうこう,急行,train express,
N5,ぎゅうにく,牛肉,viande de boeuf,
N5,ぎゅうにゅう,牛乳,lait de vache,
N5,きょう・こんにち,今日,aujourd'hui,
N4,きょういく,教育,"éducation, entrainement",
N4,きょうかい,教会,église,
N5,きょうしつ,教室,salle de classe,
N4,きょうそう,競争,"compétition, concours",
N5,きょうだい,兄弟,"frères et soeurs (d'une même famille), frères",
N4,きょうみ,興味,intérêt dans quelque chose,
N5,きょねん,去年,année dernière,
N5,きらい,嫌い,détesté,
N5,きる,切る [五段],couper,
N5,きる,着る [一段],"enfiler un vêtement sur les épaules, s'habiller",
N5,きれい,奇麗・綺麗,"beau, propre, joli, clair",
N5,キログラム,,kilogramme,
N5,キロメートル,,kilomètre,
N5,ぎんこう,銀行,banque,
N4,きんじょ,近所,"voisinage, environs",
N5,きんようび,金曜日,vendredi,
N4,ぐあい,具合,"condition, état",
N4,くうき,空気,"air, atmosphère",
N4,くうこう,空港,aéroport,
N4,くさ,草,herbe,
N5,くすり,薬,médicament,
N4,くださる,下さる [五段],"donner, confier",
N5,くだもの,果物,fruit,
N5,くち,口,"bouche, ouverture",
N5,くつ,靴,chaussures,
N5,くつした,靴下,chaussettes,
N5,くに,国,"pays, région, province",
N4,くび,首,cou,
N4,くも,雲,nuage,
N5,くもり,曇り,nuageux,
N5,くらい,暗い,sombre,
N5,くらい・ぐらい,,environ,
N5,クラス,,classe,
N4,くらべる,比べる [一段],comparer,
N5,グラム,,gramme,
N5,くる,来る [五段]s,"arriver, venir",
N5,くるま,車,"voiture, automobile",
N4,くるむ,包む [五段],"envelopper, emballer, empaqueter",
N4,くれる,呉れる [一段],donner,
N4,くれる,暮れる [一段],"s'assombrir, se coucher (pour le soleil), se terminer",
N5,くろ,黒,noir (le),
N5,くろい,黒い,noir,
N4,け,毛,"cheveux, poil, laine",
N4,けいかく,計画,"projet, plan",
N4,けいかん,警官,policier,
N4,けいけん,経験,expérience,
N4,けいざい,経済,économie (en général),
N4,けいさつ,警察,police,
N4,ケーキ,,gâteau,
N4,けがする,怪我する,se blesser,
N5,けさ,今朝,ce matin,
N4,けしき,景色,paysage,
N4,げしゅく,下宿,"pension, logement",
N5,けす,消す [五段],"éteindre (un appareil, un feu), effacer, supprimer",
N5,けっこう,結構,"bien, merveilleux",
N5,けっこうです,結構です,"c'est OK, raisonnable, ça me convient",
N5,けっこん,結婚,mariage,
N5,けっこんする,結婚する,se marier,
N4,けっして,決して,absolument pas,
N5,げつようび,月曜日,lundi,
N4,けれど,,mais,
N4,けれども,,mais,
N4,げんいん,原因,"cause, origine, raison",
N4,けんか,喧嘩,"dispute, querelle",
N4,けんかする,喧嘩する,"se disputer, se quereller",
N5,げんかん,玄関,"hall d'entrée, vestibule",
N5,げんき,元気,"énergique, en bonne santé",
N4,けんきゅう,研究,"étude, recherche",
N4,けんきゅうしつ,研究室,"laboratoire, pièce de séminaire",
N4,けんぶつ,見物,tourisme,
N4,けんぶつする,見物する,visiter,
N4,こ,子,"enfant, petit (d'un animal)",
N5,ご,五,cinq,
N5,ご・お,御,préfixe honorifique,
N4,こう,斯う,"de cette manière, comme cela",
N5,こうえん,公園,"parc public, jardin public",
N4,こうがい,郊外,banlieue,
N4,こうぎ,講義,"cours magistral, conférence",
N4,こうぎょう,工業,industrie,
N4,こうこうせい,高校生,lycéen,
N5,こうちゃ,紅茶,thé noir,
N4,こうちょう,校長,principal (école),
N4,こうつう,交通,"trafic, transports",
N4,こうどう,講堂,auditorium,
N4,こうとうがっこう,高等学校,lycée,
N4,こうば・こうじょう,工場,"usine, atelier",
N5,こうばん,交番,petit poste de police,
N4,こうむいん,公務員,fonctionnaire,
N5,こえ,声,voix,
N5,コート,,"manteau, veste, court (de tennis, de basket…)",
N5,コーヒー,,café,
N4,こくさい,国際,international,
N5,ここ,此所,ici (proche du locuteur),
N5,ごご,午後,après-midi,
N5,ここのか,九日,"neuvième jour du mois, 9 jours",
N5,ここのつ,九つ,neuf,
N4,こころ,心,"coeur, âme",
N5,ごしゅじん,ご主人,mari (de quelqu'un) (polie),
N4,こしょう,故障,"panne, dérèglement",
N5,ごぜん,午前,matin,
N4,ごぞんじ,ご存知,connaissance (personne),
N4,こたえ,応え,réponse,
N5,こたえる,答える [一段],répondre,
N4,ごちそう,ご馳走,"festin, banquet",
N5,ごちそうさまでした,ご馳走様でした,merci pour ce repas (après avoir mangé),
N5,こちら,此方,ce côté-ci (proche du locuteur),
N5,こちらこそ,,de même,
N4,こっち,此方,ce côté-ci (proche du locuteur),
N5,コップ,,verre (contenu),
N4,こと,事,chose (abstraite),
N5,ことし,今年,cette année,
N5,ことば,言葉,"mot, langage, phrase, parole",
N5,こども,子供,enfant,
N4,ことり,小鳥,petit oiseau,
N5,この,此の,ce (proche du locuteur),
N4,このあいだ,この間,"récemment, l'autre jour",
N4,このごろ,此の頃,ces temps-ci,
N5,ごはん,ご飯,"riz cuit, repas",
N4,こまかい,細かい,"petit, détaillé",
N5,こまる,困る [五段],"être gêné, être embarrassé",
N4,ごみ,芥,"détritus, déchets, ordures",
N4,こむ,込む・混む [五段],"être rempli, être bondé",
N4,こめ,米,"riz non préparé, riz cru",
N5,ごめんください,ご免下さい,puis-je rentrer ? (dans la maison de quelqu'un d'autre),
N5,ごめんなさい,ご免なさい,"désolé, excusez moi",
N4,ごらんになる,ご覧に成る [五段],"voir, regarder (hon)",
N5,これ,惟,ceci (proche du locuteur),
N4,これから,此れから,après cela,
N5,ころ・ごろ,,vers (pour l'heure),
N4,こわい,怖い・恐い,"effrayant, inquiétant",
N4,こわす,壊す [五段],"détruire, casser, briser",
N4,こわれる,壊れる [一段],"se casser, se briser",
N5,こんげつ,今月,ce mois-ci,
N4,コンサート,,concert,
N5,こんしゅう,今週,cette semaine,
N4,こんど,今度,"cette fois, la prochaine fois",
N5,こんな,,cette sorte de,
N5,こんにちは,今日は,bonjour (l'après-midi),
N5,こんばん,今晩,ce soir,
N5,こんばんは,今晩は,bonsoir,
N4,こんや,今夜,ce soir,
N5,さい,歳,ans (pour l'âge),
N4,さいきん,最近,"le plus récent, ces temps-ci, récemment",
N4,さいご,最後,le dernier,
N4,さいしょ,最初,le premier,
N4,さいふ,財布,portefeuille,
N4,さがす,探す・捜す [五段],chercher,
N5,さかな・うお,魚,poisson,
N4,さがる,下がる [五段],"se calmer (pluie, douleur...), se retirer",
N4,さかん,盛ん,"riche, prospère",
N5,さき,先,"précédent, antérieur",
N5,さく,咲く [五段],"fleurir, éclore",
N5,さくぶん,作文,"composition, essai (écrit), rédaction",
N5,さけ,酒,"alcool, sake",
N4,さげる,下げる [五段],"descendre, accorder (à quelqu'un)",
N4,さしあげる,差し上げる [一段],"donner, offrir, élever",
N5,さす,差す [五段],ouvrir (un parapluie),
N5,さつ,冊,compteur pour les livres,
N4,さっき,,il y a longtemps,
N5,ざっし,雑誌,"revue, magazine",
N5,さとう,砂糖,sucre,
N4,さびしい,寂しい,"seul, solitaire",
N4,さま,様,"suffixe pour les noms (Mr, Mme), apparence, manière",
N5,さむい,寒い,froid (temps météo.),
N5,さようなら,左様なら,"au revoir, adieu",
N5,さよなら,,au revoir,
N5,さら,皿,assiette,
N4,さらいげつ,再来月,dans deux mois,
N4,さらいしゅう,再来週,dans deux semaines,
N5,さらいねん,再来年,dans deux ans,
N4,サラダ,,salade,
N4,さわぐ,騒ぐ [五段],faire du bruit,
N4,さわる,触る [五段],toucher,
N5,さん,三,trois,
N5,さん,,"suffixe pour les noms (Mme, Mr)",
N4,サンダル,,sandale,
N4,サンドイッチ,,sandwich,
N4,ざんねん,残念,regrettable,
N5,さんぽ,散歩,"promenade, balade",
N5,さんぽする,散歩する,se promener,
N5,し,四,quatre,
N4,し,市,ville,
N5,じ,時,"heure (comme dans : 6h du matin, 18h…)",
N4,じ,字,caractère (imprimerie),
N4,しあい,試合,"épreuve sportive, match",
N5,しお,塩,sel,
N5,しかし,併し,"mais, cependant, pourtant, toutefois",
N4,しかた,仕方,"méthode, manière",
N4,しかる,叱る [五段],gronder (quelqu'un),
N5,じかん,時間,"heure, temps",
N4,しき,式,"formule, équation, cérémonie",
N4,しけん,試験,examen,
N4,じこ,事故,"accident, incident",
N5,しごと,仕事,"travail, emploi",
N5,じしょ,辞書,dictionnaire,
N4,じしん,地震,tremblement de terre,
N5,しずか,静か,calme,
N5,した,下,dessous,
N4,じだい,時代,"époque, période",
N4,したぎ,下着,sous-vêtements,
N4,したく,支度,préparation,
N4,しっかり,確り,fermement,
N4,しっぱい,失敗,échec,
N5,しつもん,質問,"question, demande de renseignement",
N5,しつもんする,質問する,poser une question,
N4,しつれい,失礼,malpoli,
N4,しつれい,失礼,impolitesse,
N5,しつれいしました,失礼しました,"excusez-moi, je suis désolé",
N5,しつれいします,失礼します,excusez-moi,
N4,じてん,辞典,dictionnaire,
N5,じてんしゃ,自転車,vélo,
N5,じどうしゃ,自動車,véhicule,
N4,しなもの,品物,marchandises,
N5,しぬ,死ぬ [五段],mourir,
N4,しばらく,暫く,"un instant, un moment",
N5,じびき,字引,dictionnaire,
N5,じぶん,自分,"soi-même, elle-même, lui-même",
N4,しま,島,île,
N4,しまう,仕舞う [五段],"finir, fermer, clôturer, mettre fin à",
N5,しまる,閉まる [五段],se fermer,
N4,しみん,市民,citoyen,
N4,じむしょ,事務所,bureau (pièce),
N5,しめる,締める [一段],attacher,
N5,しめる,閉める [一段],fermer,
N4,しゃかい,社会,société,
N5,しゃしん,写真,photographie,
N5,しゃしんをとる,写真を撮る,prendre une photo,
N4,しゃちょう,社長,PDG,
N5,シャツ,,"chemise, chemisier",
N4,じゃま,邪魔,obstacle,
N4,ジャム,,confiture,
N5,シャワー,,douche,
N5,じゅう,中,"à travers, partout dans, partout en",
N4,じゆう,自由,libre,
N4,じゆう,自由,liberté,
N5,じゅう・とお,十,dix,
N5,しゅうかん,週間,semaine,
N4,しゅうかん,習慣,"habitude, manière",
N4,じゅうしょ,住所,adresse,
N4,じゅうどう,柔道,judo,
N4,しゅうぱつ,出発,départ,
N4,じゅうぶん,十分,"assez, suffisant",
N5,じゅぎょう,授業,"cours, classe",
N5,しゅくだい,宿題,devoir à la maison,
N4,しゅっせき,出席,présence,
N4,しゅみ,趣味,"passe-temps, hobby",
N4,じゅんび,準備,"préparation, préparatif",
N4,しょうかい,紹介,"présentation, introduction (d'une personne)",
N4,しょうがつ,正月,jour du Nouvel-An,
N4,しょうがっこう,小学校,école primaire,
N5,じょうず,上手,"doué, bon",
