N3,かいていき,快適,"agréable, confortable",
N3,かいふく,回復,"guérison, récupération (suite à une maladie), rétablissement",
N5,かいもの,買い物,"achats, courses",
N4,かいわ,会話,"conversation, dialogue, discussion",
N5,かう,買う [五段],acheter,
N3,かう,飼う [五段],élever un animal,
N5,かえす,返す [五段],"retourner, renvoyer quelque chose",
N4,かえり,帰り,retour,
N4,かえる,変える [一段],"changer, varier",
N4,かえる,帰る・返る [五段],"revenir, retourner (à notre point de départ)",
N3,かえる,代える・替える・換える [一段],"échanger, remplacer, substituer",
N5,かお,顔,visage,
N3,かおり,香り・薫り,"parfum, odeur, fragrance",
N3,がか,画家,"peintre, dessinateur",
N3,かかえる,抱える [一段],"tenir dans les bras, avoir (des problèmes, des dettes…), recruter, embaucher",
N3,かかく,価格,"coût, prix, valeur",
N4,かがく,科学,science,
N3,かがく,化学,chimie,
N4,かがみ,鏡,miroir,
N3,かがやく,輝く [五段],"briller, scintiller",
N3,かかり,係り・係,"officiel, responsable",
N5,かかる,掛かる [五段],"prendre (du temps, de l'argent), être accroché, être suspendu, être couvert (par une assurance, un contrat…)",
N3,かかる,罹る [五段],"souffrir de, être atteint de",
N5,かぎ,鍵,clé,
N3,かぎる,限る [五段],"limiter, restreindre",
N5,かく,書く [五段],écrire,
N3,がく,学,"apprentissage, érudition",
N3,がく,額,montant (d'argent),
N3,かぐ,家具,"meubles, mobilier",
N3,かくご,覚悟,"préparation, décision, résolution, résignation",
N3,かくじつ,確実,"certitude, fiabilité",
N3,がくしゃ,学者,"savant, érudit",
N3,がくしゅう,学習,études,
N3,かくす,隠す [五段],"cacher, dissimuler",
N5,がくせい,学生,étudiant,
N3,かくだい,拡大,"accroissement, expansion",
N3,かくにん,確認,"confirmation, vérification",
N4,がくぶ,学部,département universitaire,
N3,がくもん,学問,"étude, apprentissage",
N3,かくれる,隠れる [一段],"disparaître, se cacher",
N3,かげ,影・陰,"ombre, ombrage",
N5,かげつ,ヶ月・箇月,compteur pour le nombre de mois,
N5,かける,掛ける [一段],"accrocher, porter (des lunettes...), appeler (au téléphone), prendre, dépenser (de l'argent, du temps)",
N3,かける,欠ける [一段],"être dépourvu, être manquant, être absent, être déficitaire",
N3,かげん,加減,"condition, état de santé, degré, mesure, addition et soustraction",
N3,かこ,過去,"passé, temps anciens",
N3,かご,籠,"panier, cage",
N3,かこむ,囲む [五段],"entourer, encercler, clôturer",
N5,かさ,傘,parapluie,
N3,かさい,火災,"incendie, embrasement",
N4,かざる,飾る [五段],"décorer, orner",
N4,かじ,火事,incendie,
N3,かじ,家事,"travaux ménagers, tâches ménagères",
N3,かしこい,賢い,"intelligent, sage, brillant",
N4,かしこまりました,畏まりました,"bien entendu, bien sûr",
N3,かしゅ,歌手,"chanteur, chanteuse",
N5,かす,貸す [五段],prêter,
N3,かず,数,"chiffre, nombre",
N5,かぜ,風邪,rhume,
N5,かぜ,風,vent,
N3,かせぐ,稼ぐ [五段],"gagner de l'argent, travailler",
N3,かぞえる,数える [一段],compter,
N5,かぞく,家族,famille,
N4,ガソリン,,essence,
N4,ガソリンスタンド,,station-essence,
N5,かた,方,personne (poli),
N4,かた,方,"manière de, méthode de",
N3,かた,肩,épaule,
N3,かた,型,"forme, modèle, type",
N3,かたい,固い・堅い・硬い,"dur, solide, tendu, raide, formel, têtu, obstiné",
N3,かたがた,方々,"toutes les personnes, tous les gens",
N5,かたかな,片仮名,katakana (un des syllabaires japonais),
N4,かたち,形,"forme, aspect, apparence",
N4,かたづける,片づける [一段],"nettoyer, ranger",
N3,かたな,刀,katana (sabre japonais),
N3,かたる,語る [五段],"raconter, dire, narrer",
N3,かち,勝ち,victoire,
N3,かち,価値,"valeur, mérite",
N4,かつ,勝つ [五段],gagner,
N5,がつ,月,mois de l'année,
N3,がっかりする,,"être déçu, être découragé, être démoralisé",
N3,かっき,活気,"énergie, vivacité, enjouement",
N3,がっき,学期,"semestre, trimestre, période scolaire",
N4,かっこう,格好,"forme, apparence",
N5,がっこう,学校,école,
N3,かつどう,活動,"activité, action",
N3,かつよう,活用,"conjugaison, mise en pratique, application",
N5,かてい,家庭,"famille (sa), maison (sa)",
N5,かど,角,"coin (d'une rue, d'un trottoir…), rebord, bord",
N5,かない,家内,épouse (la nôtre),
N4,かなしい,悲しい,"triste, mélancolique",
N3,かなしむ,悲しむ [五段],"être triste, regretter, s'affliger",
N4,かならず,必ず,"certainement, surement, sans aucun doute",
N3,かならずしも,必ずしも,"pas forcément, pas toujours",
N3,かなり,可也,"considérable, assez importante",
N5,かね,金,"argent, monnaie",
N4,かねもち,金持ち,personne riche,
N3,かのう,可能,"possible, réalisable",
N4,かのじょ,彼女,"elle, sa (neutre)",
N5,かばん,鞄,"sac, cartable",
N5,かびん,花瓶,vase,
N3,かぶ,株,"action boursière, titre boursier, souche d'un arbre",
N5,かぶる,被る [五段],"porter quelque chose sur la tête, être recouvert (d'eau, de poussière…), supporter (un défaut, un manque…)",
N4,かべ,壁,"mur, cloison",
N4,かまう,構う [五段],"s'inquiéter, s'occuper de",
N3,がまん,我慢,"patience, persévérance, maitrise de soi",
N5,かみ,紙,papier,
N3,かみ,上,"partie supérieure, amont d'une rivière",
N3,かみ,神,"dieu, Dieu",
N3,かみなり,雷,tonnerre,
N3,かみのけ,髪の毛,cheveux,
N4,かむ,噛む [五段],"mordre, machouiller, ronger",
N5,カメラ,,appareil photo,
N3,かもく,科目,"matière (à l'école), cours",
N3,かもしれない,かも知れない,peut-être,
N4,かよう,通う,"faire des aller-et-retours, faire la navette, fréquenter, aller à (une école, une église...)",
N3,かよう・か,火曜・火,mardi,
